,Yields,Baseline,Predicted Yields,Origin,Coupling Partner
220,65.0,38.68284789644013,72.234974997225,optimization,Acetophenone
221,53.0,49.42857142857143,49.42856642484623,Scope,Phenylacetylene
222,25.0,30.097560975609756,25.62,Optimization,Phenylacetylene
223,86.0,65.51968503937007,72.97816666666667,scope,Nitrobenzene
224,0.0,38.68284789644013,6.64,optimization,Acetophenone
225,66.0,65.51968503937007,64.11,scope,(trifluoromethyl)benzene
226,79.0,65.51968503937007,63.14,scope,Aniline
227,98.0,38.68284789644013,67.38,optimization,Nitrobenzene
228,83.0,38.68284789644013,66.05493780729076,optimization,1-ethynyl-4-methylbenzene
229,42.0,38.68284789644013,33.3675,optimization,Phenylacetylene
230,72.0,38.68284789644013,69.24,optimization,Nitrobenzene
231,49.0,38.68284789644013,51.5593328893329,optimization,Acetophenone
232,34.0,30.097560975609756,45.727182588653186,Optimization,Phenylacetylene
233,80.0,65.51968503937007,75.49284126984128,scope,phenylacetylene
234,0.0,65.51968503937007,74.8854898989899,scope,Nitrobenzene
235,1.0,65.51968503937007,75.46080952380952,scope,phenylacetylene
236,75.0,65.51968503937007,67.96,scope,Benzonitrile
237,17.0,30.097560975609756,44.11022717805071,Optimization,Phenylacetylene
238,54.0,65.51968503937007,55.64,scope,Benzene
239,10.0,49.42857142857143,31.58802097683018,Scope,Phenylacetylene
240,26.0,30.097560975609756,34.83,Optimization,Phenylacetylene
241,34.0,30.097560975609756,21.123846153846152,Optimization,Phenylacetylene
242,62.0,65.51968503937007,83.70879365079365,scope,Phenylacetylene
243,35.0,65.51968503937007,53.12,scope,benzonitrile
244,78.0,65.51968503937007,51.871682539682546,scope,4-ethynylpyridine
245,88.0,38.68284789644013,66.80875,optimization,Nitrobenzene
246,56.0,38.68284789644013,42.685951600686884,optimization,Acetophenone
247,90.0,65.51968503937007,75.91498484848485,scope,Benzonitrile
248,47.0,38.68284789644013,54.325,optimization,Nitrobenzene
249,70.0,65.51968503937007,72.45100000000001,scope,Benzonitrile
250,65.0,38.68284789644013,48.2238095107507,optimization,Acetophenone
251,39.0,38.68284789644013,55.897308761414024,optimization,1-ethynyl-4-methylbenzene
252,1.0,38.68284789644013,41.43372377622378,optimization,1-ethynyl-4-methylbenzene
253,63.0,38.68284789644013,51.68713375951535,optimization,1-ethynyl-4-methoxybenzene
254,52.0,38.68284789644013,37.61650901875902,optimization,Acetophenone
255,50.0,65.51968503937007,73.49,scope,Benzonitrile
256,96.0,65.51968503937007,54.081103174603165,scope,Anisole
257,21.0,49.42857142857143,51.633026431901435,Scope,Phenylacetylene
258,82.0,65.51968503937007,73.06030158730158,scope,1-ethynyl-4-methylbenzene
259,19.0,38.68284789644013,38.92857142857142,optimization,phenylacetylene
260,41.0,38.68284789644013,30.900352921588215,optimization,Acetophenone
261,31.0,38.68284789644013,59.4682846972429,optimization,1-ethynyl-4-methylbenzene
262,23.0,65.51968503937007,41.896770923520926,scope,Acetophenone
263,37.0,38.68284789644013,44.982,optimization,phenylacetylene
264,58.0,38.68284789644013,52.42,optimization,Nitrobenzene
265,74.0,38.68284789644013,35.02333333333333,optimization,phenylacetylene
266,0.0,38.68284789644013,23.4825,optimization,Phenylacetylene
267,0.0,38.68284789644013,22.62603968253968,optimization,Acetophenone
268,51.0,38.68284789644013,57.364627192982454,optimization,1-ethynyl-4-methoxybenzene
269,0.0,38.68284789644013,42.73715101075395,optimization,1-ethynyl-4-methylbenzene
270,63.0,65.51968503937007,78.8525,scope,1-ethynyl-4-methylbenzene
271,0.0,38.68284789644013,44.77425505050505,optimization,Acetophenone
272,24.0,38.68284789644013,25.17397435897436,optimization,Acetophenone
273,80.0,38.68284789644013,82.198478993229,optimization,Nitrobenzene
274,76.0,65.51968503937007,61.34933151652272,scope,Acetophenone
275,68.0,38.68284789644013,55.335,optimization,Nitrobenzene
276,1.0,38.68284789644013,32.0969486069486,optimization,Acetophenone
277,94.0,38.68284789644013,66.90215873015873,optimization,Phenylacetylene
278,0.0,30.097560975609756,21.16507692307692,Optimization,Phenylacetylene
279,50.0,38.68284789644013,63.12,optimization,Nitrobenzene
280,60.0,38.68284789644013,72.234974997225,optimization,Acetophenone
281,1.0,38.68284789644013,4.996722222222223,optimization,1-ethynyl-4-methylbenzene
282,78.0,38.68284789644013,40.74649009324009,optimization,Acetophenone
283,90.0,65.51968503937007,73.55362490287492,scope,Toluene
284,5.0,38.68284789644013,17.287728243978243,optimization,Acetophenone
285,1.0,38.68284789644013,50.80724529658509,optimization,1-ethynyl-4-methylbenzene
286,91.0,65.51968503937007,70.93053787878789,scope,(trifluoromethyl)benzene
287,31.0,38.68284789644013,13.01,optimization,Acetophenone
288,11.0,38.68284789644013,8.57518745143745,optimization,Acetophenone
289,45.0,38.68284789644013,45.66,optimization,Nitrobenzene
290,75.0,38.68284789644013,67.67804953379954,optimization,phenylacetylene
291,86.0,65.51968503937007,69.98,scope,Benzonitrile
292,12.0,38.68284789644013,34.49313492063492,optimization,Acetophenone
293,43.0,38.68284789644013,73.95377777777777,optimization,phenylacetylene
294,18.0,65.51968503937007,62.8203520923521,scope,Nitrobenzene
295,53.0,38.68284789644013,49.52,optimization,Nitrobenzene
296,8.0,38.68284789644013,26.083509709245003,optimization,Acetophenone
297,0.0,65.51968503937007,74.07444444444444,scope,Hexyne
298,78.0,65.51968503937007,71.84366666666666,scope,1-ethynyl-4-methoxybenzene
299,29.0,30.097560975609756,31.70181818181818,Optimization,Phenylacetylene
300,45.0,65.51968503937007,47.31104359529361,scope,Acetophenone
301,34.0,30.097560975609756,18.83,Optimization,Phenylacetylene
302,60.0,38.68284789644013,83.22394708069707,optimization,Acetophenone
303,33.0,30.097560975609756,52.09098215312379,Optimization,Phenylacetylene
304,43.0,38.68284789644013,73.6270357142857,optimization,Phenylacetylene
305,20.0,38.68284789644013,36.065083333333334,optimization,Phenylacetylene
306,83.0,38.68284789644013,56.809592463092464,optimization,1-ethynyl-4-methylbenzene
307,60.0,38.68284789644013,11.512559523809525,optimization,Acetophenone
308,28.0,38.68284789644013,38.19150793650793,optimization,Acetophenone
309,67.0,30.097560975609756,31.420411239087706,Optimization,Phenylacetylene
310,1.0,38.68284789644013,14.629480519480518,optimization,1-ethynyl-4-methylbenzene
311,26.0,30.097560975609756,26.960454545454546,Optimization,Phenylacetylene
312,31.0,65.51968503937007,37.83,scope,Benzonitrile
313,86.0,65.51968503937007,64.94077380952382,scope,Nitrobenzene
314,76.0,65.51968503937007,90.68,scope,Toluene
315,1.0,38.68284789644013,50.72643453278748,optimization,1-ethynyl-4-methylbenzene
316,71.0,65.51968503937007,54.94397510822511,scope,Nitrobenzene
317,43.0,65.51968503937007,39.91,scope,benzonitrile
318,1.0,38.68284789644013,3.2225,optimization,Acetophenone
319,80.0,38.68284789644013,82.9305862193362,optimization,Nitrobenzene
320,76.0,38.68284789644013,58.5875,optimization,Nitrobenzene
321,75.0,38.68284789644013,76.17511111111108,optimization,phenylacetylene
322,42.0,38.68284789644013,34.57,optimization,Nitrobenzene
323,64.0,65.51968503937007,78.08133333333335,scope,Phenylacetylene
324,46.0,38.68284789644013,24.498333333333335,optimization,Nitrobenzene
325,94.0,38.68284789644013,73.6270357142857,optimization,Phenylacetylene
326,74.0,30.097560975609756,52.09098215312379,Optimization,Phenylacetylene
327,83.0,38.68284789644013,22.776147186147185,optimization,1-ethynyl-4-methylbenzene
328,74.0,65.51968503937007,76.84809523809524,scope,Anisole
329,0.0,30.097560975609756,38.80388522309305,Optimization,Phenylacetylene
330,52.0,38.68284789644013,38.19150793650793,optimization,Acetophenone
331,25.0,38.68284789644013,46.10931870906873,optimization,Acetophenone
332,35.0,38.68284789644013,33.00833333333333,optimization,Nitrobenzene
333,0.0,38.68284789644013,28.901950216450217,optimization,Acetophenone
334,23.0,65.51968503937007,39.688357142857136,scope,Acetophenone
335,65.0,38.68284789644013,84.09297222222223,optimization,Phenylacetylene
336,81.0,65.51968503937007,73.92186904761904,scope,1-ethynyl-4-methylbenzene
337,0.0,38.68284789644013,8.518050061050062,optimization,Acetophenone
338,1.0,38.68284789644013,17.94,optimization,Nitrobenzene
339,50.0,38.68284789644013,41.16,optimization,Nitrobenzene
340,0.0,30.097560975609756,52.09098215312379,Optimization,Phenylacetylene
341,10.0,30.097560975609756,9.5,Optimization,Phenylacetylene
342,43.0,30.097560975609756,32.16181818181818,Optimization,Phenylacetylene
343,0.0,38.68284789644013,23.56714285714286,optimization,Acetophenone
344,0.0,30.097560975609756,16.178166666666666,Optimization,Phenylacetylene
345,1.0,30.097560975609756,52.09098215312379,Optimization,Phenylacetylene
346,0.0,38.68284789644013,5.267142857142858,optimization,Acetophenone
347,66.0,65.51968503937007,59.59,scope,Nitrobenzene
348,20.0,38.68284789644013,40.535546176046175,optimization,Acetophenone
349,90.0,65.51968503937007,72.4870147907648,scope,Nitrobenzene
350,87.0,38.68284789644013,83.22394708069707,optimization,Acetophenone
351,0.0,38.68284789644013,52.28081096681096,optimization,Acetophenone
352,37.0,38.68284789644013,48.020666666666656,optimization,phenylacetylene
353,94.0,65.51968503937007,86.79133333333336,scope,Phenylacetylene
354,38.0,38.68284789644013,23.31,optimization,phenylacetylene
355,0.0,38.68284789644013,9.828523809523809,optimization,Acetophenone
356,5.0,38.68284789644013,21.214456043956044,optimization,Acetophenone
357,75.0,38.68284789644013,74.48199999999999,optimization,phenylacetylene
358,98.0,38.68284789644013,52.288850616703556,optimization,phenylacetylene
359,63.0,38.68284789644013,53.75796450771451,optimization,1-ethynyl-4-methoxybenzene
360,77.0,38.68284789644013,82.9305862193362,optimization,Nitrobenzene
361,1.0,38.68284789644013,63.30969766344765,optimization,Acetophenone
362,0.0,38.68284789644013,1.4825,optimization,Acetophenone
363,1.0,65.51968503937007,72.53644444444443,scope,phenylacetylene
364,30.0,38.68284789644013,10.753380952380953,optimization,Acetophenone
365,52.0,38.68284789644013,50.72643453278748,optimization,1-ethynyl-4-methylbenzene
366,48.0,38.68284789644013,30.624067155067152,optimization,Acetophenone
367,75.0,38.68284789644013,51.90916666666667,optimization,Nitrobenzene
368,1.0,38.68284789644013,83.22394708069707,optimization,Acetophenone
369,62.0,30.097560975609756,14.99,Optimization,Phenylacetylene
370,56.0,38.68284789644013,74.3325,optimization,Phenylacetylene
371,7.0,30.097560975609756,27.47227272727273,Optimization,Phenylacetylene
372,49.0,38.68284789644013,55.57700357975357,optimization,Acetophenone
373,82.0,65.51968503937007,75.13311111111108,scope,1-ethynyl-4-methylbenzene
374,20.0,38.68284789644013,9.02,optimization,Acetophenone
375,24.0,38.68284789644013,27.055627747252743,optimization,Acetophenone
376,8.0,38.68284789644013,28.105615842490838,optimization,Acetophenone
377,43.0,49.42857142857143,59.0,Scope,Phenylacetylene
378,49.0,38.68284789644013,39.255,optimization,Nitrobenzene
379,0.0,38.68284789644013,18.858333333333334,optimization,Phenylacetylene
380,66.0,38.68284789644013,73.54961904761905,optimization,Phenylacetylene
381,49.0,65.51968503937007,42.45,scope,Benzonitrile
382,0.0,38.68284789644013,56.809727240080186,optimization,1-ethynyl-4-methylbenzene
383,23.0,38.68284789644013,25.77840048840049,optimization,Acetophenone
384,62.0,38.68284789644013,50.06400000000001,optimization,Acetophenone
385,50.0,49.42857142857143,49.57671613972542,Scope,Phenylacetylene
386,17.0,38.68284789644013,40.3602531525492,optimization,1-ethynyl-4-methylbenzene
387,39.0,38.68284789644013,50.32317536630037,optimization,1-ethynyl-4-methylbenzene
388,35.0,38.68284789644013,3.965,optimization,Acetophenone
389,94.0,65.51968503937007,80.35525000000001,scope,Nitrobenzene
390,1.0,38.68284789644013,24.8,optimization,Nitrobenzene
391,63.0,65.51968503937007,79.55,scope,Benzonitrile
392,47.0,38.68284789644013,50.85916666666667,optimization,Nitrobenzene
393,1.0,38.68284789644013,62.86658333333332,optimization,Phenylacetylene
394,70.0,38.68284789644013,65.93,optimization,Nitrobenzene
395,45.0,38.68284789644013,59.758974358974356,optimization,Acetophenone
396,42.0,38.68284789644013,40.435,optimization,Nitrobenzene
397,0.0,38.68284789644013,43.002780427905435,optimization,1-ethynyl-4-methylbenzene
398,39.0,38.68284789644013,21.848277777777774,optimization,Acetophenone
399,30.0,38.68284789644013,58.796026334776336,optimization,Acetophenone
400,74.0,30.097560975609756,51.13757381442946,Optimization,Phenylacetylene
401,62.0,65.51968503937007,46.271801793966254,scope,Acetophenone
402,1.0,30.097560975609756,28.375,Optimization,Phenylacetylene
403,0.0,38.68284789644013,9.867375,optimization,1-ethynyl-4-methylbenzene
404,1.0,38.68284789644013,4.6085714285714285,optimization,1-ethynyl-4-methylbenzene
405,0.0,38.68284789644013,8.1025,optimization,Acetophenone
406,44.0,38.68284789644013,13.685119047619049,optimization,Acetophenone
407,55.0,65.51968503937007,74.32768253968254,scope,1-ethynyl-4-methylbenzene
408,20.0,38.68284789644013,15.5,optimization,Acetophenone
409,85.0,38.68284789644013,82.19,optimization,Phenylacetylene
410,66.0,65.51968503937007,54.43,scope,Nitrobenzene
411,29.0,30.097560975609756,34.0875,Optimization,Phenylacetylene
412,46.0,38.68284789644013,23.35625,optimization,Nitrobenzene
413,99.0,38.68284789644013,78.51125,optimization,Nitrobenzene
414,75.0,38.68284789644013,26.01970238095238,optimization,Acetophenone
415,96.0,65.51968503937007,89.11215873015874,scope,phenylacetylene
416,70.0,38.68284789644013,63.5493076923077,optimization,Acetophenone
417,1.0,38.68284789644013,17.33,optimization,Acetophenone
418,58.0,38.68284789644013,30.23958333333333,optimization,Nitrobenzene
419,29.0,30.097560975609756,29.035,Optimization,Phenylacetylene
420,0.0,38.68284789644013,48.57090043290044,optimization,1-ethynyl-4-methylbenzene
421,41.0,38.68284789644013,21.228015873015874,optimization,Acetophenone
422,90.0,65.51968503937007,78.86792282717283,scope,Toluene
423,0.0,38.68284789644013,12.884285714285715,optimization,Acetophenone
424,27.0,38.68284789644013,33.87885665723165,optimization,1-ethynyl-4-methylbenzene
425,0.0,38.68284789644013,21.705893939393942,optimization,Acetophenone
426,42.0,38.68284789644013,35.1725,optimization,Phenylacetylene
427,82.0,38.68284789644013,50.396951298701296,optimization,Acetophenone
428,62.0,38.68284789644013,48.70422222222223,optimization,Acetophenone
429,40.0,38.68284789644013,26.01970238095238,optimization,Acetophenone
430,1.0,38.68284789644013,16.747083333333336,optimization,Nitrobenzene
431,65.0,38.68284789644013,70.06342857142857,optimization,phenylacetylene
432,82.0,65.51968503937007,66.66809523809523,scope,Nitrobenzene
433,98.0,38.68284789644013,69.4385193695194,optimization,Acetophenone
434,44.0,38.68284789644013,46.28819046231547,optimization,1-ethynyl-4-methylbenzene
435,19.0,38.68284789644013,37.2,optimization,phenylacetylene
436,15.0,38.68284789644013,11.80857142857143,optimization,1-ethynyl-4-methylbenzene
437,0.0,38.68284789644013,53.40458333333334,optimization,Nitrobenzene
438,66.0,38.68284789644013,71.09292857142856,optimization,Phenylacetylene
439,65.0,38.68284789644013,64.9385714285714,optimization,Phenylacetylene
440,0.0,65.51968503937007,76.47690476190478,scope,Hexyne
441,83.0,65.51968503937007,68.13600000000001,scope,phenylacetylene
442,36.0,38.68284789644013,78.51125,optimization,Nitrobenzene
443,62.0,30.097560975609756,22.785,Optimization,Phenylacetylene
444,82.0,38.68284789644013,71.35,optimization,Phenylacetylene
445,96.0,38.68284789644013,47.16,optimization,Nitrobenzene
446,31.0,49.42857142857143,49.11909401709402,Scope,Phenylacetylene
447,26.0,38.68284789644013,8.765,optimization,Phenylacetylene
448,70.0,65.51968503937007,68.09599877899878,scope,phenylacetylene
449,82.0,38.68284789644013,69.4385193695194,optimization,Acetophenone
450,0.0,38.68284789644013,6.07,optimization,Acetophenone
451,78.0,65.51968503937007,75.40933333333334,scope,1-ethynyl-4-methylbenzene
452,23.0,65.51968503937007,26.011833333333335,scope,Acetophenone
453,17.0,38.68284789644013,78.51125,optimization,Nitrobenzene
454,46.0,38.68284789644013,46.28819046231547,optimization,1-ethynyl-4-methylbenzene
455,63.0,65.51968503937007,57.22219047619047,scope,1-ethynyl-4-methylbenzene
456,1.0,65.51968503937007,74.1261111111111,scope,phenylacetylene
457,50.0,38.68284789644013,37.74916666666667,optimization,Nitrobenzene
458,1.0,38.68284789644013,26.086666666666666,optimization,Acetophenone
459,41.0,38.68284789644013,50.396951298701296,optimization,Acetophenone
460,47.0,38.68284789644013,57.77239682539684,optimization,phenylacetylene
461,14.0,38.68284789644013,13.026602272727272,optimization,Acetophenone
462,0.0,38.68284789644013,50.05469055944056,optimization,Acetophenone
463,33.0,38.68284789644013,44.24084611076058,optimization,Acetophenone
464,94.0,38.68284789644013,64.9385714285714,optimization,Phenylacetylene
465,76.0,38.68284789644013,62.41,optimization,Nitrobenzene
466,75.0,65.51968503937007,82.13642857142857,scope,Toluene
467,33.0,65.51968503937007,40.50992063492063,scope,Nitrobenzene
468,97.0,65.51968503937007,33.87,scope,Nitrobenzene
469,75.0,65.51968503937007,73.83714285714285,scope,Benzonitrile
470,52.0,38.68284789644013,46.28819046231547,optimization,1-ethynyl-4-methylbenzene
471,0.0,38.68284789644013,5.1285,optimization,Acetophenone
472,53.0,38.68284789644013,63.935,optimization,Nitrobenzene
473,91.0,65.51968503937007,88.4431666666667,scope,1-ethynyl-4-methoxybenzene
474,1.0,38.68284789644013,24.11,optimization,Acetophenone
475,80.0,38.68284789644013,80.97966161616158,optimization,Nitrobenzene
476,52.0,38.68284789644013,26.01970238095238,optimization,Acetophenone
477,50.0,30.097560975609756,51.13757381442946,Optimization,Phenylacetylene
478,0.0,38.68284789644013,6.82,optimization,Acetophenone
479,1.0,38.68284789644013,36.74717203629703,optimization,1-ethynyl-4-methylbenzene
480,74.0,65.51968503937007,74.1105,scope,1-ethynyl-4-methylbenzene
481,0.0,30.097560975609756,51.13757381442946,Optimization,Phenylacetylene
482,70.0,65.51968503937007,72.47466666666666,scope,1-ethynyl-4-methylbenzene
483,29.0,30.097560975609756,25.22,Optimization,Phenylacetylene
484,35.0,38.68284789644013,36.87,optimization,Acetophenone
485,1.0,38.68284789644013,45.871801406926416,optimization,1-ethynyl-4-methylbenzene
486,0.0,30.097560975609756,17.24281684981685,Optimization,Phenylacetylene
487,0.0,38.68284789644013,9.677,optimization,Acetophenone
488,28.0,38.68284789644013,59.625468253968236,optimization,Nitrobenzene
489,70.0,65.51968503937007,74.32768253968254,scope,phenylacetylene
490,74.0,65.51968503937007,69.71642857142857,scope,Anisole
491,0.0,30.097560975609756,51.13757381442946,Optimization,Phenylacetylene
492,39.0,38.68284789644013,51.686380952380944,optimization,Nitrobenzene
493,55.0,65.51968503937007,44.38,scope,benzonitrile
494,31.0,65.51968503937007,35.97414285714286,scope,Acetophenone
495,54.0,65.51968503937007,50.855690476190475,scope,Toluene
496,34.0,38.68284789644013,38.47187407037407,optimization,Acetophenone
497,72.0,65.51968503937007,51.24457142857143,scope,1-ethynyl-4-methoxybenzene
498,49.0,38.68284789644013,26.983166666666666,optimization,Acetophenone
499,69.0,38.68284789644013,40.475234936632,optimization,1-ethynyl-4-methylbenzene
500,0.0,38.68284789644013,14.65695075757576,optimization,1-ethynyl-4-methylbenzene
501,31.0,65.51968503937007,56.25343162393161,scope,Acetophenone
502,58.0,38.68284789644013,50.71,optimization,Nitrobenzene
503,37.0,38.68284789644013,50.317857142857136,optimization,phenylacetylene
504,40.0,38.68284789644013,37.366726190476186,optimization,Acetophenone
505,83.0,38.68284789644013,74.0526507936508,optimization,phenylacetylene
506,0.0,65.51968503937007,70.89080452880455,scope,Nitrobenzene
507,93.0,38.68284789644013,66.0944642857143,optimization,Phenylacetylene
508,1.0,38.68284789644013,17.03895238095238,optimization,Acetophenone
509,66.0,38.68284789644013,17.057166666666667,optimization,Acetophenone
510,70.0,65.51968503937007,70.76614285714285,scope,1-ethynyl-4-methylbenzene
511,0.0,38.68284789644013,7.008166666666666,optimization,Acetophenone
512,71.0,30.097560975609756,48.378566697191694,Optimization,Phenylacetylene
513,76.0,38.68284789644013,55.0775,optimization,Nitrobenzene
514,88.0,38.68284789644013,64.83,optimization,Nitrobenzene
515,17.0,30.097560975609756,34.19017117604617,Optimization,Phenylacetylene
516,69.0,38.68284789644013,71.08970588235293,optimization,1-ethynyl-4-methylbenzene
517,91.0,65.51968503937007,88.39114285714285,scope,1-ethynyl-4-methoxybenzene
518,1.0,38.68284789644013,5.641817307692309,optimization,1-ethynyl-4-methylbenzene
519,99.0,65.51968503937007,80.01566666666669,scope,1-ethynyl-4-methylbenzene
520,31.0,38.68284789644013,13.94,optimization,Acetophenone
521,83.0,65.51968503937007,70.41366666666667,scope,1-methyl-2-(trifluoromethyl)benzene
522,36.0,38.68284789644013,60.15183746808745,optimization,Acetophenone
523,1.0,38.68284789644013,22.86583333333333,optimization,Acetophenone
524,32.0,65.51968503937007,43.638494688790736,scope,Acetophenone
525,33.0,38.68284789644013,20.036734159631216,optimization,1-ethynyl-4-methylbenzene
526,90.0,65.51968503937007,87.68,scope,Nitrobenzene
527,69.0,38.68284789644013,45.14058236371472,optimization,1-ethynyl-4-methylbenzene
528,39.0,38.68284789644013,51.87465434565434,optimization,1-ethynyl-4-methylbenzene
529,55.0,38.68284789644013,58.88,optimization,1-ethynyl-4-methoxybenzene
530,61.0,65.51968503937007,57.73733333333334,scope,Anisole
531,29.0,38.68284789644013,61.77667857142858,optimization,Nitrobenzene
532,55.0,38.68284789644013,51.325,optimization,phenylacetylene
533,95.0,38.68284789644013,63.562380952380956,optimization,Nitrobenzene
534,48.0,38.68284789644013,60.15183746808745,optimization,Acetophenone
535,75.0,65.51968503937007,82.77491666666667,scope,Toluene
536,34.0,30.097560975609756,24.44,Optimization,Phenylacetylene
537,76.0,65.51968503937007,47.39333333333333,scope,Nitrobenzene
538,70.0,65.51968503937007,74.18,scope,Benzonitrile
539,76.0,65.51968503937007,66.75841636141638,scope,Nitrobenzene
540,58.0,65.51968503937007,73.09518061105562,scope,Acetophenone
541,30.0,38.68284789644013,13.774085497835499,optimization,Acetophenone
542,0.0,38.68284789644013,12.408117304264362,optimization,1-ethynyl-4-methylbenzene
543,47.0,38.68284789644013,72.86903174603172,optimization,phenylacetylene
544,35.0,65.51968503937007,52.3,scope,benzonitrile
545,50.0,38.68284789644013,39.85,optimization,Nitrobenzene
546,1.0,38.68284789644013,23.014443223443223,optimization,Nitrobenzene
547,58.0,38.68284789644013,45.14058236371472,optimization,1-ethynyl-4-methylbenzene
548,83.0,65.51968503937007,88.48873347485849,scope,Anisole
549,0.0,38.68284789644013,65.71936022800728,optimization,1-ethynyl-4-methylbenzene
550,27.0,30.097560975609756,32.51988095238095,Optimization,Phenylacetylene
551,75.0,38.68284789644013,76.12371428571427,optimization,phenylacetylene
552,45.0,38.68284789644013,29.2,optimization,Phenylacetylene
553,25.0,38.68284789644013,5.36,optimization,Acetophenone
554,74.0,30.097560975609756,48.378566697191694,Optimization,Phenylacetylene
555,83.0,49.42857142857143,36.044848443223444,Scope,Phenylacetylene
556,81.0,65.51968503937007,67.5584642857143,scope,1-ethynyl-4-methylbenzene
557,81.0,65.51968503937007,71.88642857142857,scope,Benzonitrile
558,34.0,30.097560975609756,48.378566697191694,Optimization,Phenylacetylene
559,0.0,38.68284789644013,30.06411111111111,optimization,Acetophenone
560,74.0,38.68284789644013,61.55749999999999,optimization,Nitrobenzene
561,0.0,38.68284789644013,18.48857142857143,optimization,Nitrobenzene
562,80.0,38.68284789644013,63.7116923076923,optimization,Nitrobenzene
563,34.0,30.097560975609756,48.378566697191694,Optimization,Phenylacetylene
564,21.0,38.68284789644013,20.18491378066378,optimization,Acetophenone
565,1.0,38.68284789644013,22.153145604395604,optimization,Nitrobenzene
566,84.0,65.51968503937007,64.77546428571429,scope,Nitrobenzene
567,86.0,38.68284789644013,83.70814285714286,optimization,Phenylacetylene
568,0.0,30.097560975609756,48.378566697191694,Optimization,Phenylacetylene
569,82.0,65.51968503937007,71.48682142857142,scope,Nitrobenzene
570,58.0,38.68284789644013,40.46114560439561,optimization,Nitrobenzene
571,1.0,65.51968503937007,70.3761507936508,scope,phenylacetylene
572,1.0,38.68284789644013,18.16857142857143,optimization,Nitrobenzene
573,36.0,65.51968503937007,45.11918903318903,scope,benzonitrile
574,53.0,30.097560975609756,34.982689393939395,Optimization,Phenylacetylene
575,65.0,65.51968503937007,64.1579428904429,scope,Acetophenone
576,46.0,38.68284789644013,41.50906395285999,optimization,Acetophenone
577,73.0,65.51968503937007,65.66257142857143,scope,pyridine
578,48.0,65.51968503937007,44.43062626262626,scope,Benzene
579,67.0,38.68284789644013,70.0829365079365,optimization,phenylacetylene
580,50.0,30.097560975609756,48.378566697191694,Optimization,Phenylacetylene
581,23.0,38.68284789644013,30.650583333333334,optimization,Nitrobenzene
582,38.0,38.68284789644013,18.817761904761905,optimization,Acetophenone
583,18.0,65.51968503937007,59.4418437950938,scope,Nitrobenzene
584,63.0,38.68284789644013,59.301447191697186,optimization,Nitrobenzene
585,78.0,65.51968503937007,77.66308641358641,scope,Aniline
586,56.0,38.68284789644013,41.50906395285999,optimization,Acetophenone
587,89.0,38.68284789644013,75.40082101232102,optimization,phenylacetylene
588,10.0,49.42857142857143,22.763387681762683,Scope,Phenylacetylene
589,0.0,38.68284789644013,38.47187407037407,optimization,Acetophenone
590,90.0,65.51968503937007,79.1602857142857,scope,2-ethynylpyridine
591,96.0,38.68284789644013,38.274,optimization,Nitrobenzene
592,0.0,38.68284789644013,16.09075,optimization,Phenylacetylene
593,1.0,30.097560975609756,20.51,Optimization,Phenylacetylene
594,50.0,38.68284789644013,32.207420995670994,optimization,Acetophenone
595,33.0,38.68284789644013,61.416853174603155,optimization,Acetophenone
596,82.0,38.68284789644013,66.33749136682032,optimization,1-ethynyl-4-methylbenzene
597,84.0,65.51968503937007,63.56,scope,Nitrobenzene
598,27.0,38.68284789644013,17.53074770810321,optimization,1-ethynyl-4-methylbenzene
599,1.0,38.68284789644013,22.53103968253968,optimization,1-ethynyl-4-methylbenzene
600,10.0,30.097560975609756,18.84,Optimization,Phenylacetylene
601,49.0,65.51968503937007,37.51405555555556,scope,Benzonitrile
602,82.0,65.51968503937007,70.33379942279942,scope,Nitrobenzene
603,76.0,65.51968503937007,57.95433333333333,scope,Nitrobenzene
604,52.0,38.68284789644013,13.156511904761906,optimization,Acetophenone
605,34.0,38.68284789644013,15.979799062049064,optimization,Acetophenone
606,75.0,38.68284789644013,59.77292658730158,optimization,Acetophenone
607,21.0,38.68284789644013,10.599134920634919,optimization,Acetophenone
608,40.0,65.51968503937007,74.65116414141414,scope,Nitrobenzene
609,1.0,38.68284789644013,28.666163419913413,optimization,Nitrobenzene
610,1.0,38.68284789644013,11.31,optimization,Acetophenone
611,44.0,38.68284789644013,34.83712062937063,optimization,1-ethynyl-4-methylbenzene
612,26.0,38.68284789644013,56.142904761904774,optimization,Phenylacetylene
613,99.0,65.51968503937007,80.94964285714286,scope,1-ethynyl-4-methylbenzene
614,48.0,38.68284789644013,27.3957702020202,optimization,Acetophenone
615,0.0,38.68284789644013,21.0151323953824,optimization,Acetophenone
616,1.0,38.68284789644013,32.42017857142857,optimization,Acetophenone
617,75.0,65.51968503937007,82.94202164502163,scope,Toluene
618,20.0,38.68284789644013,10.89,optimization,Acetophenone
619,55.0,38.68284789644013,57.53,optimization,phenylacetylene
620,23.0,38.68284789644013,27.546662698412693,optimization,Acetophenone
621,83.0,38.68284789644013,74.38617460317458,optimization,phenylacetylene
622,1.0,38.68284789644013,23.967809523809525,optimization,Phenylacetylene
623,76.0,38.68284789644013,52.356,optimization,Nitrobenzene
624,23.0,38.68284789644013,17.85,optimization,Nitrobenzene
625,0.0,38.68284789644013,9.456833333333334,optimization,Acetophenone
626,52.0,49.42857142857143,73.40484162895928,Scope,Phenylacetylene
