,Yields,Baseline,Predicted Yields,Origin,Coupling Partner
1196,50.0,38.68284789644013,43.189523809523806,optimization,Nitrobenzene
1197,67.0,38.68284789644013,84.65751587301587,optimization,Nitrobenzene
1198,24.0,38.68284789644013,25.265529775176514,optimization,1-ethynyl-4-methylbenzene
1199,38.0,38.68284789644013,46.994,optimization,Nitrobenzene
1200,1.0,38.68284789644013,12.861320333261512,optimization,1-ethynyl-4-methylbenzene
1201,0.0,38.68284789644013,34.41,optimization,Acetophenone
1202,98.0,38.68284789644013,77.69675541125541,optimization,Acetophenone
1203,0.0,38.68284789644013,71.90403318903319,optimization,Acetophenone
1204,44.0,38.68284789644013,38.01236648155766,optimization,1-ethynyl-4-methylbenzene
1205,78.0,38.68284789644013,36.59262012987013,optimization,Acetophenone
1206,0.0,38.68284789644013,41.535626262626266,optimization,Acetophenone
1207,47.0,38.68284789644013,75.31111111111112,optimization,phenylacetylene
1208,82.0,38.68284789644013,77.69675541125541,optimization,Acetophenone
1209,92.0,38.68284789644013,77.69675541125541,optimization,Acetophenone
1210,98.0,38.68284789644013,77.12059523809523,optimization,Nitrobenzene
1211,38.0,38.68284789644013,13.943021506484424,optimization,1-ethynyl-4-methylbenzene
1212,0.0,38.68284789644013,15.917702380952383,optimization,Acetophenone
1213,83.0,38.68284789644013,21.975304487179493,optimization,1-ethynyl-4-methylbenzene
1214,0.0,38.68284789644013,20.499583333333334,optimization,Phenylacetylene
1215,51.0,38.68284789644013,47.16784523809524,optimization,1-ethynyl-4-methoxybenzene
1216,38.0,38.68284789644013,32.406777777777776,optimization,phenylacetylene
1217,31.0,38.68284789644013,40.556635142635145,optimization,Acetophenone
1218,0.0,38.68284789644013,39.43433333333333,optimization,Nitrobenzene
1219,0.0,38.68284789644013,24.202666666666666,optimization,Acetophenone
1220,0.0,38.68284789644013,12.753166666666665,optimization,Acetophenone
1221,42.0,38.68284789644013,38.034,optimization,Nitrobenzene
1222,31.0,38.68284789644013,36.25,optimization,Acetophenone
1223,1.0,38.68284789644013,39.03543284493284,optimization,1-ethynyl-4-methylbenzene
1224,0.0,38.68284789644013,11.752142857142857,optimization,Acetophenone
1225,93.0,38.68284789644013,66.84807142857143,optimization,Phenylacetylene
1226,50.0,38.68284789644013,66.59738095238096,optimization,Nitrobenzene
1227,23.0,38.68284789644013,42.610184371184374,optimization,Acetophenone
1228,86.0,38.68284789644013,85.27580952380953,optimization,Phenylacetylene
1229,96.0,38.68284789644013,42.77785392243448,optimization,1-ethynyl-4-methylbenzene
1230,42.0,38.68284789644013,37.19166666666666,optimization,Phenylacetylene
1231,82.0,38.68284789644013,60.28334528727879,optimization,1-ethynyl-4-methylbenzene
1232,1.0,38.68284789644013,39.94,optimization,Acetophenone
1233,26.0,38.68284789644013,61.387619047619054,optimization,Phenylacetylene
1234,24.0,38.68284789644013,26.925119463869464,optimization,Acetophenone
1235,74.0,38.68284789644013,63.16000000000001,optimization,Nitrobenzene
1236,1.0,38.68284789644013,74.04609523809523,optimization,Nitrobenzene
1237,1.0,38.68284789644013,77.69675541125541,optimization,Acetophenone
1238,49.0,38.68284789644013,59.157738011988016,optimization,1-ethynyl-4-methylbenzene
1239,0.0,38.68284789644013,25.82283333333333,optimization,Acetophenone
